day_of_year,hour,consumption
233,15,0.221495744
233,16,0.221361685
233,17,0.222691959
233,18,0.221959793
233,19,0.224661589
233,20,0.229291767
233,21,0.217082122
233,22,0.197767372
233,23,0.182330008
234,0,0.170811281
234,1,0.165613932
234,2,0.162293404
234,3,0.161860291
234,4,0.164025853
234,5,0.167222635
234,6,0.188372957
234,7,0.209213914
234,8,0.218897069
234,9,0.219031128
234,10,0.217443049
234,11,0.218886757
234,12,0.218298962
234,13,0.219804543
234,14,0.219546738
234,15,0.223970672
234,16,0.226734341
234,17,0.225641248
234,18,0.223516935
234,19,0.225476253
234,20,0.230188928
234,21,0.218164903
234,22,0.200335109
234,23,0.185145239
235,0,0.17357495
235,1,0.166892645
235,2,0.163324624
235,3,0.163407121
235,4,0.165335503
235,5,0.168501348
235,6,0.188661699
235,7,0.208131133
235,8,0.219330182
235,9,0.2212895
235,10,0.217092434
235,11,0.218278337
235,12,0.219433304
235,13,0.218298962
235,14,0.217979284
235,15,0.220567646
235,16,0.221248251
235,17,0.220846075
235,18,0.221083256
235,19,0.22429035
235,20,0.229343328
235,21,0.216112775
235,22,0.19799424
235,23,0.182474379
236,0,0.17136814
236,1,0.16490239
236,2,0.160313461
236,3,0.160148466
236,4,0.162891511
236,5,0.166593591
236,6,0.187929533
236,7,0.207801142
236,8,0.21777304
236,9,0.219763294
236,10,0.21637058
236,11,0.2165562
236,12,0.219299245
236,13,0.21819584
236,14,0.216143712
236,15,0.21861864
236,16,0.219722045
236,17,0.22204229
236,18,0.222403217
236,19,0.22522876
236,20,0.230518919
236,21,0.217412113
236,22,0.197726123
236,23,0.182165013
237,0,0.168965397
237,1,0.162221218
237,2,0.1589935
237,3,0.158003528
237,4,0.162241843
237,5,0.165067385
237,6,0.186382703
237,7,0.207254596
237,8,0.220577958
237,9,0.224238789
237,10,0.224403784
237,11,0.227095268
237,12,0.226837463
237,13,0.225734058
237,14,0.222877579
237,15,0.222599149
237,16,0.224888458
237,17,0.224723462
237,18,0.22344475
237,19,0.225146263
237,20,0.22677559
237,21,0.212905681
237,22,0.195808054
237,23,0.182350633
238,0,0.171636257
238,1,0.164263034
238,2,0.159643168
238,3,0.157065118
238,4,0.157560104
238,5,0.155827654
238,6,0.162344965
238,7,0.176287059
238,8,0.187527357
238,9,0.195096512
238,10,0.197323947
238,11,0.196622717
238,12,0.199138894
238,13,0.198282982
238,14,0.195034639
238,15,0.191837857
238,16,0.188723572
238,17,0.18829046
238,18,0.186269269
238,19,0.190332275
238,20,0.193580618
238,21,0.183546848
238,22,0.171120647
238,23,0.159859724
239,0,0.149516588
239,1,0.143576761
239,2,0.138977519
239,3,0.137544124
239,4,0.137255382
239,5,0.135120757
239,6,0.13827629
239,7,0.145989815
239,8,0.155353293
239,9,0.162881199
239,10,0.169893495
239,11,0.170904091
239,12,0.173502765
239,13,0.174987722
239,14,0.173420267
239,15,0.172275613
239,16,0.172791223
239,17,0.176751108
239,18,0.179514778
239,19,0.184866809
239,20,0.188187338
239,21,0.178514494
239,22,0.169862558
239,23,0.157972592
240,0,0.148856607
240,1,0.144391424
240,2,0.142432106
240,3,0.142009306
240,4,0.145711386
240,5,0.151465594
240,6,0.178318562
240,7,0.200324797
240,8,0.213452228
240,9,0.218845508
240,10,0.220371714
240,11,0.223506623
240,12,0.22377474
240,13,0.22377474
240,14,0.22335194
240,15,0.219866416
240,16,0.218443333
240,17,0.2157106
240,18,0.21519499
240,19,0.221825734
240,20,0.22489877
240,21,0.209533592
240,22,0.190466334
240,23,0.175812698
241,0,0.165954235
241,1,0.160911569
241,2,0.156446386
241,3,0.155858591
241,4,0.159622544
241,5,0.163860858
241,6,0.185382419
241,7,0.20530559
241,8,0.217288366
241,9,0.222403217
241,10,0.220980134
241,11,0.22489877
241,12,0.229168021
241,13,0.229044274
241,14,0.228074927
241,15,0.228755533
241,16,0.227146829
241,17,0.224465657
241,18,0.222269159
241,19,0.226672468
241,20,0.227755249
241,21,0.210678246
241,22,0.193312501
241,23,0.181020359
242,0,0.169893495
242,1,0.163984604
242,2,0.16035471
242,3,0.160344398
242,4,0.161324057
242,5,0.166397659
242,6,0.188022343
242,7,0.208894235
242,8,0.221464807
242,9,0.225723746
242,10,0.227126205
242,11,0.231869817
242,12,0.231065465
242,13,0.228363669
242,14,0.223857238
242,15,0.222248534
242,16,0.218690825
242,17,0.216979
242,18,0.217123371
242,19,0.220423275
242,20,0.223785052
242,21,0.209224226
242,22,0.192559711
242,23,0.180061324
243,0,0.168893212
243,1,0.163396809
243,2,0.159117246
243,3,0.158611948
243,4,0.1602619
243,5,0.165366439
243,6,0.18571241
243,7,0.205264341
243,8,0.215246551
243,9,0.217649293
243,10,0.213751282
243,11,0.21510218
243,12,0.213668784
243,13,0.212029144
243,14,0.208079572
243,15,0.210255446
243,16,0.210492626
243,17,0.209915143
243,18,0.209193289
243,19,0.214730941
243,20,0.218185528
243,21,0.202768789
243,22,0.185918654
243,23,0.172976843
244,0,0.162448087
244,1,0.155188298
244,2,0.152022452
244,3,0.152764931
244,4,0.155693596
244,5,0.160591891
244,6,0.17924666
244,7,0.198984211
244,8,0.208358001
244,9,0.208543621
244,10,0.204325931
244,11,0.203779384
244,12,0.203923755
244,13,0.203397833
244,14,0.202428486
244,15,0.20451155
244,16,0.206604927
244,17,0.208347689
244,18,0.207584586
244,19,0.212678813
244,20,0.216308707
244,21,0.200531041
244,22,0.184701814
244,23,0.172853096
245,0,0.16208716
245,1,0.155250171
245,2,0.151558403
245,3,0.150393125
245,4,0.151444969
245,5,0.150496247
245,6,0.154713937
245,7,0.166325474
245,8,0.179607587
245,9,0.18468119
245,10,0.182824994
245,11,0.181195666
245,12,0.181370974
245,13,0.177576084
245,14,0.175039283
245,15,0.173018092
245,16,0.177658582
245,17,0.180545998
245,18,0.182278447
245,19,0.185733034
245,20,0.188661699
245,21,0.17736984
245,22,0.167593874
245,23,0.156642318
246,0,0.145927942
246,1,0.139977803
246,2,0.136286035
246,3,0.1336358
246,4,0.133707985
246,5,0.132955195
246,6,0.133615175
246,7,0.139555003
246,8,0.148516304
246,9,0.15735386
246,10,0.160550642
246,11,0.157725099
246,12,0.157580728
246,13,0.15810665
246,14,0.155425478
246,15,0.157570416
246,16,0.157219801
246,17,0.158849129
246,18,0.164190848
246,19,0.175482707
246,20,0.179875705
246,21,0.170770032
246,22,0.160695013
246,23,0.14816569
247,0,0.141174018
247,1,0.137203821
247,2,0.136997577
247,3,0.137626621
247,4,0.141772126
247,5,0.149537212
247,6,0.17643143
247,7,0.199004836
247,8,0.207079288
247,9,0.204573424
247,10,0.200541353
247,11,0.202232554
247,12,0.201046651
247,13,0.202139744
247,14,0.202748164
247,15,0.205883073
247,16,0.209533592
247,17,0.210987612
247,18,0.21294693
247,19,0.220877012
247,20,0.224682214
247,21,0.207347405
247,22,0.187898596
247,23,0.173605887
248,0,0.163561804
248,1,0.158055089
248,2,0.154621127
248,3,0.153723965
248,4,0.156724816
248,5,0.164221785
248,6,0.187290176
248,7,0.205738702
248,8,0.213689408
248,9,0.212555066
248,10,0.206357434
248,11,0.204583736
248,12,0.20488279
248,13,0.20436718
248,14,0.202851286
248,15,0.209822333
248,16,0.21449376
248,17,0.215865283
248,18,0.216009653
248,19,0.222475403
248,20,0.224579092
248,21,0.205955258
248,22,0.186599259
248,23,0.172275613
249,0,0.16199435
249,1,0.155817342
249,2,0.153693029
249,3,0.153930209
249,4,0.157199177
249,5,0.165170507
249,6,0.188692636
249,7,0.207419591
249,8,0.216298395
249,9,0.215225926
249,10,0.209822333
249,11,0.208935484
249,12,0.21036888
249,13,0.209162353
249,14,0.210172948
249,15,0.214184394
249,16,0.216545888
249,17,0.219185811
249,18,0.21922706
249,19,0.227280888
249,20,0.228920528
249,21,0.20976046
249,22,0.190909759
249,23,0.177545147
250,0,0.165686117
250,1,0.159766915
250,2,0.157034182
250,3,0.15674544
250,4,0.160344398
250,5,0.167026703
250,6,0.189311368
250,7,0.209347972
250,8,0.218484581
250,9,0.216917127
250,10,0.211802276
250,11,0.210636997
250,12,0.212225076
250,13,0.211761027
250,14,0.209884207
250,15,0.214658755
250,16,0.218123654
250,17,0.22101107
250,18,0.218742386
250,19,0.226816839
250,20,0.22747682
250,21,0.208832362
250,22,0.190280714
250,23,0.175142405
251,0,0.165015824
251,1,0.159663793
251,2,0.155972025
251,3,0.156075147
251,4,0.159148183
251,5,0.166902957
251,6,0.189105124
251,7,0.210049202
251,8,0.219185811
251,9,0.218350523
251,10,0.213287233
251,11,0.212049769
251,12,0.212575691
251,13,0.212534442
251,14,0.211534159
251,15,0.217577108
251,16,0.21955705
251,17,0.221423558
251,18,0.220103597
251,19,0.22550719
251,20,0.225022516
251,21,0.206563678
251,22,0.189424802
251,23,0.176472679
252,0,0.165098322
252,1,0.159292553
252,2,0.155538913
252,3,0.153992083
252,4,0.1551058
252,5,0.154394258
252,6,0.16054033
252,7,0.17254373
252,8,0.183474662
252,9,0.188414206
252,10,0.188094528
252,11,0.187620167
252,12,0.185403044
252,13,0.185186488
252,14,0.18346435
252,15,0.185310234
252,16,0.186423952
252,17,0.188733884
252,18,0.188537953
252,19,0.193044384
252,20,0.192518462
252,21,0.178906358
252,22,0.166614215
252,23,0.153672404
253,0,0.145030781
253,1,0.138317539
253,2,0.134037976
253,3,0.133109878
253,4,0.133429556
253,5,0.133914229
253,6,0.134677332
253,7,0.144896722
253,8,0.15632264
253,9,0.163747424
253,10,0.163994917
253,11,0.162014974
253,12,0.160509393
253,13,0.159890661
253,14,0.161189998
253,15,0.162984321
253,16,0.167851679
253,17,0.171584696
253,18,0.175709576
253,19,0.185186488
253,20,0.186568322
253,21,0.176534552
253,22,0.166954518
253,23,0.156116396
254,0,0.148041943
254,1,0.143803629
254,2,0.142050555
254,3,0.142102116
254,4,0.146350742
254,5,0.156271079
254,6,0.18337154
254,7,0.20657399
254,8,0.217979284
254,9,0.217845225
254,10,0.214720628
254,11,0.216009653
254,12,0.217783352
254,13,0.218185528
254,14,0.218556767
254,15,0.223403501
254,16,0.225496877
254,17,0.226899337
254,18,0.224558467
254,19,0.234138501
254,20,0.233891008
254,21,0.215267175
254,22,0.194116853
254,23,0.17994789
255,0,0.169615066
255,1,0.165005512
255,2,0.162262467
255,3,0.161220935
255,4,0.164562088
255,5,0.172997467
255,6,0.19532338
255,7,0.215349673
255,8,0.222207286
255,9,0.224249101
255,10,0.221578241
255,11,0.223650994
255,12,0.224682214
255,13,0.223908799
255,14,0.224135667
255,15,0.228755533
255,16,0.230374548
255,17,0.229477387
255,18,0.228776157
255,19,0.236788736
255,20,0.235664707
255,21,0.216679946
255,22,0.195787429
255,23,0.182134076
256,0,0.170976276
256,1,0.165170507
256,2,0.162221218
256,3,0.162891511
256,4,0.16560362
256,5,0.171419701
256,6,0.189249494
256,7,0.212462257
256,8,0.222392905
256,9,0.2225579
256,10,0.221454495
256,11,0.223970672
256,12,0.225218448
256,13,0.226889024
256,14,0.225703121
256,15,0.226414663
256,16,0.228033679
256,17,0.22616717
256,18,0.223599433
256,19,0.233231027
256,20,0.230209553
256,21,0.21243132
256,22,0.19377655
256,23,0.180442876
257,0,0.169491319
257,1,0.162829638
257,2,0.160416583
257,3,0.159663793
257,4,0.161035315
257,5,0.17005849
257,6,0.193075321
257,7,0.213534725
257,8,0.224414096
257,9,0.225723746
257,10,0.223114759
257,11,0.22499158
257,12,0.225239072
257,13,0.223929423
257,14,0.218113342
257,15,0.219866416
257,16,0.221650427
257,17,0.218742386
257,18,0.217391488
257,19,0.22860085
257,20,0.22635279
257,21,0.208718928
257,22,0.19016728
257,23,0.17779264
258,0,0.167119513
258,1,0.161767481
258,2,0.158220085
258,3,0.158436641
258,4,0.161334369
258,5,0.168821026
258,6,0.190600393
258,7,0.208378625
258,8,0.216246834
258,9,0.213534725
258,10,0.207945513
258,11,0.206842108
258,12,0.206625551
258,13,0.205718078
258,14,0.20769802
258,15,0.212771623
258,16,0.21364816
258,17,0.215803409
258,18,0.213730657
258,19,0.221701988
258,20,0.216442766
258,21,0.197189888
258,22,0.181938145
258,23,0.169419134
259,0,0.158467577
259,1,0.151826521
259,2,0.148866919
259,3,0.147402587
259,4,0.148763797
259,5,0.149403154
259,6,0.153239292
259,7,0.16560362
259,8,0.179360095
259,9,0.181752525
259,10,0.177823577
259,11,0.175853947
259,12,0.174142121
259,13,0.174626795
259,14,0.175946756
259,15,0.176513927
259,16,0.179844768
259,17,0.182484691
259,18,0.183350916
259,19,0.190693202
259,20,0.187248928
259,21,0.173502765
259,22,0.16250996
259,23,0.151929643
260,0,0.14240117
260,1,0.136409782
260,2,0.132058033
260,3,0.130098715
260,4,0.130521515
260,5,0.132223028
260,6,0.132367399
260,7,0.142813658
260,8,0.156002962
260,9,0.162974009
260,10,0.161396242
260,11,0.160107217
260,12,0.161097188
260,13,0.162396526
260,14,0.164345531
260,15,0.165149883
260,16,0.168759153
260,17,0.170006929
260,18,0.174399926
260,19,0.187135493
260,20,0.184557443
260,21,0.171935311
260,22,0.160818759
260,23,0.151506842
261,0,0.144174868
261,1,0.139946866
261,2,0.138637217
261,3,0.139152827
261,4,0.1435252
261,5,0.154796434
261,6,0.181742213
261,7,0.204356867
261,8,0.214627819
261,9,0.216865566
261,10,0.211956959
261,11,0.212256013
261,12,0.212730374
261,13,0.213472852
261,14,0.212575691
261,15,0.21533936
261,16,0.218309274
261,17,0.219567362
261,18,0.218268025
261,19,0.230364236
261,20,0.226146546
261,21,0.207656771
261,22,0.188342021
261,23,0.173647136
262,0,0.164850829
262,1,0.160107217
262,2,0.157817909
262,3,0.157240426
262,4,0.160994066
262,5,0.16954288
262,6,0.193570306
262,7,0.213596599
262,8,0.224733775
262,9,0.227827435
262,10,0.225300946
262,11,0.228487415
262,12,0.230921095
262,13,0.227487132
262,14,0.22344475
262,15,0.223815989
262,16,0.221072944
262,17,0.219680797
262,18,0.219691109
262,19,0.229745504
262,20,0.224661589
262,21,0.207409279
262,22,0.189579485
262,23,0.175781761
263,0,0.164953951
263,1,0.159818476
263,2,0.155425478
263,3,0.155208922
263,4,0.157456982
263,5,0.16602642
263,6,0.187857347
263,7,0.206996791
263,8,0.215896219
263,9,0.212885057
263,10,0.207708332
263,11,0.20812082
263,12,0.208151757
263,13,0.209585153
263,14,0.208533308
263,15,0.212256013
263,16,0.215504356
263,17,0.216215897
263,18,0.217360552
263,19,0.229384577
263,20,0.224878145
263,21,0.206563678
263,22,0.187042684
263,23,0.172842784
264,0,0.161623111
264,1,0.156972308
264,2,0.154136453
264,3,0.154610815
264,4,0.157281674
264,5,0.166098605
264,6,0.190218841
264,7,0.209636714
264,8,0.220907948
264,9,0.217999908
264,10,0.212441632
264,11,0.212317886
264,12,0.210379192
264,13,0.21079168
264,14,0.212266325
264,15,0.216834629
264,16,0.220918261
264,17,0.220021099
264,18,0.220856387
264,19,0.22996206
264,20,0.223537559
264,21,0.205707766
264,22,0.18932168
264,23,0.175596142
265,0,0.16405679
265,1,0.160055656
265,2,0.155796718
265,3,0.155518288
265,4,0.158395392
265,5,0.165717054
265,6,0.189063875
265,7,0.208440499
265,8,0.219948914
265,9,0.220175782
265,10,0.215782785
265,11,0.216494327
265,12,0.21500937
265,13,0.214968121
265,14,0.214999058
265,15,0.216360268
265,16,0.219051752
265,17,0.218783635
265,18,0.220041724
265,19,0.226930273
265,20,0.219907665
265,21,0.202614106
265,22,0.186681757
265,23,0.175462083
266,0,0.1641496
266,1,0.158013841
266,2,0.153992083
266,3,0.153125858
266,4,0.154105517
266,5,0.155301732
266,6,0.16044752
266,7,0.173162462
266,8,0.187692352
266,9,0.196230854
266,10,0.198860465
266,11,0.200737285
266,12,0.200005119
266,13,0.197365196
266,14,0.194498404
266,15,0.1911985
266,16,0.187578918
266,17,0.185031805
266,18,0.186795191
266,19,0.193518745
266,20,0.18801203
266,21,0.174317429
266,22,0.163974292
266,23,0.152929926
267,0,0.141390574
267,1,0.136203538
267,2,0.13251177
267,3,0.130861818
267,4,0.131109311
267,5,0.132728326
267,6,0.134367966
267,7,0.142225862
267,8,0.155064551
267,9,0.163922731
267,10,0.166944206
267,11,0.170470978
267,12,0.168016675
267,13,0.167377318
267,14,0.162014974
267,15,0.163510243
267,16,0.164943639
267,17,0.166407971
267,18,0.171192832
267,19,0.18271156
267,20,0.178277314
267,21,0.168831338
267,22,0.159818476
267,23,0.14943409
268,0,0.142555853
268,1,0.138967207
268,2,0.137441002
268,3,0.137286319
268,4,0.14179275
268,5,0.151630589
268,6,0.179205412
268,7,0.201624134
268,8,0.215442482
268,9,0.218133967
268,10,0.213761594
268,11,0.215225926
268,12,0.214081272
268,13,0.214225643
268,14,0.215380609
268,15,0.217999908
268,16,0.21646339
268,17,0.216184961
268,18,0.219103313
268,19,0.228250235
268,20,0.221475119
268,21,0.203439082
268,22,0.185650537
268,23,0.17333777
269,0,0.164314595
269,1,0.15880788
269,2,0.156271079
269,3,0.155796718
269,4,0.160468144
269,5,0.169429446
269,6,0.193374374
269,7,0.214101896
269,8,0.223248818
269,9,0.225496877
269,10,0.221341061
269,11,0.219505489
269,12,0.214895936
269,13,0.214720628
269,14,0.214514384
269,15,0.217247117
269,16,0.219763294
269,17,0.218329898
269,18,0.219856104
269,19,0.229807377
269,20,0.22292914
269,21,0.205749014
269,22,0.187702664
269,23,0.174286492
270,0,0.163695863
270,1,0.158281958
270,2,0.155095488
270,3,0.15459019
270,4,0.158632573
270,5,0.167088577
270,6,0.18904325
270,7,0.208471435
270,8,0.217133683
270,9,0.217958659
270,10,0.213854404
270,11,0.213668784
270,12,0.215452795
270,13,0.215060931
270,14,0.214174082
270,15,0.219175499
270,16,0.222970388
270,17,0.221485432
270,18,0.222248534
270,19,0.230436421
270,20,0.221681363
270,21,0.204315619
270,22,0.185330858
270,23,0.173348082
271,0,0.162551209
271,1,0.156518572
271,2,0.153703341
271,3,0.153548658
271,4,0.156910435
271,5,0.166995767
271,6,0.190631329
271,7,0.209956392
271,8,0.219288933
271,9,0.219196123
271,10,0.212472569
271,11,0.213514101
271,12,0.214926872
271,13,0.214545321
271,14,0.215050619
271,15,0.220021099
271,16,0.223609745
271,17,0.220701704
271,18,0.222908515
271,19,0.233117593
271,20,0.224032545
271,21,0.206811171
271,22,0.188775133
271,23,0.176018942
272,0,0.164861141
272,1,0.158581012
272,2,0.15622983
272,3,0.156209206
272,4,0.158704758
272,5,0.167367006
272,6,0.189857914
272,7,0.205841824
272,8,0.217051186
272,9,0.216968688
272,10,0.212812871
272,11,0.21327692
272,12,0.213441916
272,13,0.213050052
272,14,0.213019115
272,15,0.216339644
272,16,0.219598299
272,17,0.21707181
272,18,0.218938318
272,19,0.225249385
272,20,0.216690259
272,21,0.200984778
272,22,0.183866526
272,23,0.172749974
273,0,0.160839383
273,1,0.154363322
273,2,0.151114979
273,3,0.149062851
273,4,0.149537212
273,5,0.151331535
273,6,0.15562141
273,7,0.168717904
273,8,0.181742213
273,9,0.192157535
273,10,0.195560561
273,11,0.194560277
273,12,0.192879389
273,13,0.190765388
273,14,0.185640224
273,15,0.182422818
273,16,0.180814115
273,17,0.180834739
273,18,0.186949874
273,19,0.193343438
273,20,0.186764254
273,21,0.174265868
273,22,0.163345248
273,23,0.149238158
274,0,0.140730593
274,1,0.135048571
274,2,0.131490862
274,3,0.130274023
274,4,0.130799945
274,5,0.131923975
274,6,0.133213
274,7,0.139719998
274,8,0.150640618
274,9,0.161396242
274,10,0.165521122
274,11,0.166954518
274,12,0.16466521
274,13,0.165479873
274,14,0.163180253
274,15,0.162479023
274,16,0.161798418
274,17,0.165077698
274,18,0.175616766
274,19,0.184567756
274,20,0.179679773
274,21,0.169522256
274,22,0.1598391
274,23,0.148093504
275,0,0.141617443
275,1,0.138544407
275,2,0.136811957
275,3,0.137605997
275,4,0.14249398
275,5,0.154930493
275,6,0.184309951
275,7,0.204954975
275,8,0.215473419
275,9,0.217288366
275,10,0.210564812
275,11,0.210801992
275,12,0.21036888
275,13,0.210616373
275,14,0.209234538
275,15,0.215143429
275,16,0.217102747
275,17,0.216927439
275,18,0.222805393
275,19,0.230106431
275,20,0.221866983
275,21,0.203552516
275,22,0.185423668
275,23,0.170543164
276,0,0.160179403
276,1,0.155250171
276,2,0.153703341
276,3,0.153497097
276,4,0.155631722
276,5,0.1649952
276,6,0.191054129
276,7,0.20915204
276,8,0.217185244
276,9,0.215483731
276,10,0.208100196
276,11,0.208667367
276,12,0.209791397
276,13,0.209812021
276,14,0.209884207
276,15,0.213627535
276,16,0.217247117
276,17,0.216710883
276,18,0.22396036
276,19,0.232467925
276,20,0.22377474
276,21,0.206831795
276,22,0.188393582
276,23,0.174946473
277,0,0.164015541
277,1,0.159199744
277,2,0.156467011
277,3,0.155672971
277,4,0.157786972
277,5,0.168130109
277,6,0.192982511
277,7,0.211018549
277,8,0.217762727
277,9,0.215452795
277,10,0.213864716
277,11,0.215060931
277,12,0.216721195
277,13,0.214710316
277,14,0.212750998
277,15,0.213524413
277,16,0.213472852
277,17,0.216288083
277,18,0.22232072
277,19,0.229219582
277,20,0.221279188
277,21,0.205192156
277,22,0.186217708
277,23,0.173214023
278,0,0.163376185
278,1,0.157652914
278,2,0.153517721
278,3,0.155147049
278,4,0.157807597
278,5,0.167820743
278,6,0.191745047
278,7,0.210111075
278,8,0.216267458
278,9,0.216174649
278,10,0.212472569
278,11,0.209770772
278,12,0.213153174
278,13,0.214772189
278,14,0.216814005
278,15,0.22077389
278,16,0.218989879
278,17,0.216752132
278,18,0.223650994
278,19,0.228446167
278,20,0.221701988
278,21,0.207398966
278,22,0.189888851
278,23,0.175204278
279,0,0.163943356
279,1,0.158797568
279,2,0.156013274
279,3,0.156312328
279,4,0.160643452
279,5,0.170728783
279,6,0.196839274
279,7,0.214864999
279,8,0.222186661
279,9,0.222114476
279,10,0.219113626
279,11,0.216494327
279,12,0.213142862
279,13,0.209987329
279,14,0.210626685
279,15,0.21458657
279,16,0.216772756
279,17,0.217484298
279,18,0.224011921
279,19,0.227724313
279,20,0.219536426
279,21,0.202150057
279,22,0.186351766
279,23,0.174575234
280,0,0.164984888
280,1,0.158220085
280,2,0.153455848
280,3,0.151651213
280,4,0.152744306
280,5,0.155002678
280,6,0.161365306
280,7,0.171399076
280,8,0.184897746
280,9,0.195055263
280,10,0.19583899
280,11,0.19499339
280,12,0.193817799
280,13,0.192889701
280,14,0.192343154
280,15,0.192961886
280,16,0.191683174
280,17,0.193126882
280,18,0.19935545
280,19,0.199644192
280,20,0.194374658
280,21,0.18149472
280,22,0.169047895
280,23,0.156611381
281,0,0.14661886
281,1,0.140369666
281,2,0.136224162
281,3,0.134378278
281,4,0.133883293
281,5,0.13645103
281,6,0.140472788
281,7,0.14704166
281,8,0.159612232
281,9,0.168439475
281,10,0.165995483
281,11,0.161746857
281,12,0.153579595
281,13,0.155322356
281,14,0.152795867
281,15,0.15777666
281,16,0.165005512
281,17,0.1697285
281,18,0.182577501
281,19,0.189857914
281,20,0.184433697
281,21,0.174637107
281,22,0.165521122
281,23,0.155415166
282,0,0.14798007
282,1,0.144638917
282,2,0.142112428
282,3,0.142762097
282,4,0.147753202
282,5,0.159622544
282,6,0.192332842
282,7,0.21561779
282,8,0.228817406
282,9,0.233210403
282,10,0.230817973
282,11,0.23169451
282,12,0.233684764
282,13,0.233808511
282,14,0.22935364
282,15,0.228848342
282,16,0.227363386
282,17,0.227064332
282,18,0.234994414
282,19,0.239768962
282,20,0.232890725
282,21,0.216164336
282,22,0.197787996
282,23,0.184330575
283,0,0.173781194
283,1,0.168068236
283,2,0.165108634
283,3,0.165108634
283,4,0.168284792
283,5,0.177493586
283,6,0.206996791
283,7,0.225723746
283,8,0.234654111
283,9,0.234437555
283,10,0.228765845
283,11,0.22738401
283,12,0.224280038
283,13,0.225610312
283,14,0.221227627
283,15,0.223805677
283,16,0.223609745
283,17,0.224300662
283,18,0.233767262
283,19,0.237716834
283,20,0.230075494
283,21,0.214194706
283,22,0.195251195
283,23,0.180803803
284,0,0.169759436
284,1,0.162386213
284,2,0.158096338
284,3,0.158147899
284,4,0.16180873
284,5,0.170140988
284,6,0.198355167
284,7,0.216814005
284,8,0.224352223
284,9,0.221836046
284,10,0.212812871
284,11,0.210286382
284,12,0.212235388
284,13,0.212111642
284,14,0.213194423
284,15,0.218133967
284,16,0.216566512
284,17,0.215989029
284,18,0.224733775
284,19,0.230034245
284,20,0.223733491
284,21,0.208553933
284,22,0.18871326
284,23,0.175276463
285,0,0.164768332
285,1,0.160499081
285,2,0.157415733
285,3,0.157694162
285,4,0.161509676
285,5,0.169625378
285,6,0.197684874
285,7,0.215628102
285,8,0.222166037
285,9,0.222537276
285,10,0.218969255
285,11,0.221444183
285,12,0.223527247
285,13,0.22574437
285,14,0.225105014
285,15,0.228167737
285,16,0.227260264
285,17,0.226754966
285,18,0.232622608
285,19,0.234076628
285,20,0.227425259
285,21,0.212297261
285,22,0.195818366
285,23,0.181412222
286,0,0.169532568
286,1,0.164458966
286,2,0.16129312
286,3,0.161509676
286,4,0.164799268
286,5,0.174915536
286,6,0.20178913
286,7,0.218494894
286,8,0.227012771
286,9,0.228157425
286,10,0.220031411
286,11,0.21913425
286,12,0.21716462
286,13,0.213926589
286,14,0.214885624
286,15,0.21922706
286,16,0.219185811
286,17,0.220000475
286,18,0.226033112
286,19,0.228899903
286,20,0.222011354
286,21,0.206285249
286,22,0.190672578
286,23,0.177802952
287,0,0.166181103
287,1,0.159828788
287,2,0.155889527
287,3,0.153806463
287,4,0.153569282
287,5,0.156095771
287,6,0.163200877
287,7,0.173079965
287,8,0.184279014
287,9,0.190311651
287,10,0.18871326
287,11,0.187816099
287,12,0.192054413
287,13,0.193529057
287,14,0.189961036
287,15,0.188867943
287,16,0.186867376
287,17,0.18862045
287,18,0.196828961
287,19,0.197870494
287,20,0.192240032
287,21,0.180752242
287,22,0.169233514
287,23,0.157147616
288,0,0.147381962
288,1,0.140905901
288,2,0.136791333
288,3,0.13621385
288,4,0.137111011
288,5,0.139163139
288,6,0.143380829
288,7,0.147753202
288,8,0.156642318
288,9,0.162850262
288,10,0.168305416
288,11,0.171522823
288,12,0.171749691
288,13,0.172461233
288,14,0.170419417
288,15,0.169975993
288,16,0.16808886
288,17,0.172409672
288,18,0.185186488
288,19,0.188280148
288,20,0.185268985
288,21,0.176555176
288,22,0.169903807
288,23,0.160251588
289,0,0.15013532
289,1,0.145298898
289,2,0.142597102
289,3,0.143370517
289,4,0.148763797
289,5,0.16054033
289,6,0.19283814
289,7,0.214483448
289,8,0.225063765
289,9,0.229714567
289,10,0.226909649
289,11,0.230560168
289,12,0.230580792
289,13,0.226125922
289,14,0.223032262
289,15,0.224300662
289,16,0.222186661
289,17,0.226600283
289,18,0.235128472
289,19,0.237768395
289,20,0.230261114
289,21,0.214009087
289,22,0.196509283
289,23,0.182814682
290,0,0.172492169
290,1,0.166521406
290,2,0.164180536
290,3,0.164541463
290,4,0.169439758
290,5,0.179277597
290,6,0.209461406
290,7,0.227528381
290,8,0.235056287
290,9,0.232137934
290,10,0.224166604
290,11,0.224238789
290,12,0.22489877
290,13,0.223980984
290,14,0.222516652
290,15,0.226878712
290,16,0.229498011
290,17,0.229951748
290,18,0.238521186
290,19,0.240862055
290,20,0.23375695
290,21,0.219350806
290,22,0.202036622
290,23,0.187981094
291,0,0.175668327
291,1,0.170089427
291,2,0.166335786
291,3,0.167717621
291,4,0.171708442
291,5,0.182020642
291,6,0.210740119
291,7,0.229106147
291,8,0.23769621
291,9,0.234880979
291,10,0.225280321
291,11,0.220227343
291,12,0.218020532
291,13,0.21828865
291,14,0.217546171
291,15,0.220547021
291,16,0.224651277
291,17,0.230075494
291,18,0.240563002
291,19,0.242965744
291,20,0.235695643
